Name,INJ_1,INJ_2,INJ_3,INJ_4,INJ_5,INJ_6,INJ_7,INJ_8,INJ_9,INJ_10,INJ_11,INJ_12,INJ_13,INJ_14,INJ_15,INJ_16,Team,Year
Demetri Goodson,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Letroy Guion,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Casey Hayward,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Davon House,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Packers,2015
Micah Hyde,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Brad Jones,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Datone Jones,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Packers,2015
Eddie Lacy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
T.J. Lang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Jamari Lattimore,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Packers,2015
Clay Matthews,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Andy Mulumba,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Packers,2015
Mike Neal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Rajion Neal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Nate Palmer,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Packers,2015
Nick Perry,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Packers,2015
B.J. Raji,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Packers,2015
Sean Richardson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Luther Robinson,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Packers,2015
Aaron Rodgers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Sam Shields,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,Packers,2015
Josh Sitton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
James Starks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Jake Stoneburner,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,Packers,2015
Lane Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Khyri Thornton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Packers,2015
Andrew Tiller,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
J.C. Tretter,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Packers,2015
Tramon Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Packers,2015
Ezekiel Ansah,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Joique Bell,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Bill Bentley,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
Reggie Bush,0,0,0,0,0,1,0,1,0,1,1,1,0,0,0,0,Lions,2015
Josh Bynes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Don Carey,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Jerome Couplin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Eric Ebron,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,Lions,2015
Nick Fairley,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,Lions,2015
Joseph Fauria,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,Lions,2015
Corey Hilliard,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
James Ihedigbo,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Calvin Johnson,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Lions,2015
George Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
T.J. Jones,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
Nevin Lawson,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
Travis Lewis,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
Rashean Mathis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
C.J. Mosley,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Lions,2015
Don Muhlbach,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Montell Owens,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
Ashlee Palmer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Brandon Pettigrew,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,Lions,2015
Glover Quin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Dominic Raiola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Lions,2015
Caraun Reid,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Riley Reiff,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Lions,2015
Theo Riddick,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,Lions,2015
Jeremy Ross,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Mohammed Seisay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Lions,2015
Rob Sims,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Darius Slay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Ndamukong Suh,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Golden Tate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Devin Taylor,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Stephen Tulloch,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Lions,2015
Kyle Van Noy,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,Lions,2015
Cassius Vaughn,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
LaAdrian Waddle,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,1,Lions,2015
Larry Warford,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Lions,2015
Tahir Whitehead,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Lions,2015
Mike Adams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Daniel Adongo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Dwayne Allen,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,Colts,2015
Colt Anderson,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Vick Ballard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Ahmad Bradshaw,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Colts,2015
Sergio Brown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Darius Butler,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Colts,2015
Victor Butler,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Colts,2015
Josh Chapman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Gosder Cherilus,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,Colts,2015
Josh Cribbs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Vontae Davis,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Colts,2015
Jack Doyle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Jerrell Freeman,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,Colts,2015
Josh Gordy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Jonotthan Harrison,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Mario Harvey,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Stanley Havili,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Colts,2015
T.Y. Hilton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Colts,2015
Khaled Holmes,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Andrew Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
D'Qwell Jackson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Ricky Jean-Francois,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Ulrick John,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Cam Johnson,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Arthur Jones,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,0,Colts,2015
Deji Karim,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Zach Kerr,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Colts,2015
LaRon Landry,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Colts,2015
Shawn Loiseau,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Lance Louis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Robert Mathis,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Josh McNary,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Colts,2015
Jack Mewhort,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,Colts,2015
Fili Moala,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Aaron Morgan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Henoc Muamba,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Colts,2015
Hakeem Nicks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Xavier Nixon,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,Colts,2015
Jeris Pendleton,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Loucheiz Purifoy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Colts,2015
Cory Redding,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Joe Reitz,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,Colts,2015
Trent Richardson,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Colts,2015
A.Q. Shipley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Andy Studebaker,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,Colts,2015
Donald Thomas,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Colts,2015
Hugh Thornton,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,Colts,2015
Greg Toler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Colts,2015
Erik Walden,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Colts,2015
Reggie Wayne,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Colts,2015
Bjoern Werner,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Colts,2015
Bryan Anger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Alan Ball,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,Jaguars,2015
Brandon Barden,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Zane Beadles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Deion Belue,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,Jaguars,2015
Justin Blackmon,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Will Blackmon,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,Jaguars,2015
Blake Bortles,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Luke Bowanko,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Andre Branch,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,Jaguars,2015
Chris Clemons,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Aaron Colvin,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Jaguars,2015
Damian Copeland,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Jonathan Cyprien,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Ryan Davis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Tandon Doss,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Josh Evans,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Bradie Ewing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Khairi Fortt,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Jaguars,2015
Jeremiah George,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Jaguars,2015
Toby Gerhart,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Jaguars,2015
Dwayne Gratz,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Winston Guy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Clay Harbor,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Geno Hayes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Allen Hurns,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Luke Joeckel,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Storm Johnson,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Abry Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Reggie Jordan,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Marqise Lee,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Marcedes Lewis,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,Jaguars,2015
Brandon Linder,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Jaguars,2015
Craig Loston,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
John Lotulelei,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Sen'Derrick Marks,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Sherrod Martin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Demetrius McCray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Roy Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Jaguars,2015
Fendi Onobun,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Austin Pasztor,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,Jaguars,2015
Paul Posluszny,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,Jaguars,2015
Chris Prosinski,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
LaRoy Reynolds,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Rashaad Reynolds,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Allen Robinson,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,Jaguars,2015
Denard Robinson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Jaguars,2015
Ace Sanders,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Josh Scobee,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Cecil Shorts,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Mickey Shuler,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Nathan Slaughter,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Jaguars,2015
Tommy Streeter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,Jaguars,2015
Will Ta'ufo'ou,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
J.T. Thomas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Peyton Thompson,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Jaguars,2015
Jordan Todman,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Dekoda Watson,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Jaguars,2015
Josh Wells,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jaguars,2015
Lonnie Ballentine,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
Alfred Blue,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Alan Bonner,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
A.J. Bouye,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Brandon Brooks,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Texans,2015
Duane Brown,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Max Bullough,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,Texans,2015
Tyson Clabo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Jadeveon Clowney,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,Texans,2015
Jared Crick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Brian Cushing,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Texans,2015
Anthony Denham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Akeem Dent,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Texans,2015
C.J. Fiedorowicz,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Ryan Fitzpatrick,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Texans,2015
Arian Foster,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,Texans,2015
Garrett Graham,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Texans,2015
Jonathan Grimes,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
DeAndre Hopkins,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Kareem Jackson,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,Texans,2015
Tim Jamison,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Texans,2015
Andre Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Texans,2015
Damaris Johnson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Ben Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Johnathan Joseph,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Shiloh Keo,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Shane Lechler,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Kendrick Lewis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Elbert Mack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Ryan Mallett,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Texans,2015
Danieal Manning,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Whitney Mercilus,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Texans,2015
Mike Mohamed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Texans,2015
Darryl Morris,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,Texans,2015
Chris Myers,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Derek Newton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Louis Nix,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
Ryan Pickett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Eddie Pleasant,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
DeVier Posey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Texans,2015
Jerrell Powe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Jay Prosch,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
David Quessenberry,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
Brooks Reed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Jumal Rolle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Ricky Sapp,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,Texans,2015
Tom Savage,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Texans,2015
John Simon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Xavier Su'a-Filo,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Texans,2015
D.J. Swearinger,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Jeff Tarpinian,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,Texans,2015
Justin Tuggle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
J.J. Watt,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Texans,2015
Cody White,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
Bryan Witzmann,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
Will Yeatman,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Texans,2015
James Anderson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Jackie Battle,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Brett Brackett,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Titans,2015
Zach Brown,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Jurrell Casey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Zaviar Gooden,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,Titans,2015
Shonn Greene,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,Titans,2015
Michael Griffin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Quentin Groves,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Sammie Lee Hill,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Titans,2015
Marqueston Huff,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,Titans,2015
Justin Hunter,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,Titans,2015
Gabe Ikard,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Antonio Johnson,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Terren Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Titans,2015
Taylor Lewan,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Titans,2015
Jake Locker,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,1,Titans,2015
Mike Martin,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Colin McCarthy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Dexter McCluster,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Titans,2015
Jason McCourty,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Zach Mettenberger,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,Titans,2015
Derrick Morgan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Michael Oher,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Titans,2015
Ropati Pitoitua,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,Titans,2015
Bernard Pollard,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Michael Roos,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Bishop Sankey,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Brian Schwenke,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,Titans,2015
Coty Sensabaugh,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Titans,2015
Daimion Stafford,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Titans,2015
Craig Stevens,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Josh Stewart,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Byron Stingily,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Titans,2015
Taylor Thompson,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Delanie Walker,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Titans,2015
Eric Ward,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Titans,2015
Chance Warmack,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Leon Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Nate Washington,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Charlie Whitehurst,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
George Wilson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Kamerion Wimbley,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,Titans,2015
Wesley Woodyard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Titans,2015
Blidi Wreh-Wilson,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,Titans,2015
Kendall Wright,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Titans,2015
Jahleel Addae,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,Chargers,2015
Keenan Allen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,Chargers,2015
Jeremiah Attaochu,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,Chargers,2015
Donald Brown,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,Chargers,2015
Vincent Brown,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Chargers,2015
